120_metros => 120_metros, tag#Zu, ctag#Zu, pos#number, lemma#LN_m:120
respetando => respetando, tag#VMG0000, ctag#VMG, pos#verb, lemma#respetar
respetan => respetan, tag#VMIP3P0, ctag#VMI, pos#verb, lemma#respetar
respetar => respetar, tag#VMN0000, ctag#VMN, pos#verb, lemma#respetar
respetas => respetas, tag#VMIP2S0, ctag#VMI, pos#verb, lemma#respetar
respeto => respeto, tag#NCMS000, ctag#NC, pos#noun, lemma#respeto
respeto => respeto, tag#VMIP1S0, ctag#VMI, pos#verb, lemma#respetar
respetuosa => respetuosa, tag#AQ0FS00, ctag#AQ, pos#adjective, lemma#respetuoso
respetuoso => respetuoso, tag#AQ0MS00, ctag#AQ, pos#adjective, lemma#respetuoso
respiración => respiración, tag#NCFS000, ctag#NC, pos#noun, lemma#respiración
respirando => respirando, tag#VMG0000, ctag#VMG, pos#verb, lemma#respirar
respiro => respiro, tag#NCMS000, ctag#NC, pos#noun, lemma#respiro
resplandecían => resplandecían, tag#VMII3P0, ctag#VMI, pos#verb, lemma#resplandecer
resplandecientes => resplandecientes, tag#AQ0CP00, ctag#AQ, pos#adjective, lemma#resplandeciente
resplandores => resplandores, tag#NCMP000, ctag#NC, pos#noun, lemma#resplandor
responda => responda, tag#VMSP3S0, ctag#VMS, pos#verb, lemma#responder
responde => responde, tag#VMIP3S0, ctag#VMI, pos#verb, lemma#responder
Responde => Responde, tag#VMIP3S0, ctag#VMI, pos#verb, lemma#responder
respondía => respondía, tag#VMII3S0, ctag#VMI, pos#verb, lemma#responder
respondiendo => respondiendo, tag#VMG0000, ctag#VMG, pos#verb, lemma#responder
respondió => respondió, tag#VMIS3S0, ctag#VMI, pos#verb, lemma#responder
responsabilidad => responsabilidad, tag#NCFS000, ctag#NC, pos#noun, lemma#responsabilidad
Responsabilidad => Responsabilidad, tag#NCFS000, ctag#NC, pos#noun, lemma#responsabilidad
responsables => responsables, tag#NCCP000, ctag#NC, pos#noun, lemma#responsable
responso => responso, tag#NCMS000, ctag#NC, pos#noun, lemma#responso
respuesta => respuesta, tag#NCFS000, ctag#NC, pos#noun, lemma#respuesta
respuestas => respuestas, tag#NCFP000, ctag#NC, pos#noun, lemma#respuesta
res => res, tag#NCMP000, ctag#NC, pos#noun, lemma#re
restablecer => restablecer, tag#VMN0000, ctag#VMN, pos#verb, lemma#restablecer
restablezca => restablezca, tag#VMSP3S0, ctag#VMS, pos#verb, lemma#restablecer
restante => restante, tag#NCMS000, ctag#NC, pos#noun, lemma#restante
restantes => restantes, tag#AQ0CP00, ctag#AQ, pos#adjective, lemma#restante
resto => resto, tag#NCMS000, ctag#NC, pos#noun, lemma#resto
restos => restos, tag#NCMP000, ctag#NC, pos#noun, lemma#resto
resucitaran => resucitaran, tag#VMSI3P0, ctag#VMS, pos#verb, lemma#resucitar
resucito => resucito, tag#VMIP1S0, ctag#VMI, pos#verb, lemma#resucitar
resuello => resuello, tag#NCMS000, ctag#NC, pos#noun, lemma#resuello
resuelta => resuelta, tag#VMP00SF, ctag#VMP, pos#verb, lemma#resolver
Resuelta => Resuelta, tag#VMP00SF, ctag#VMP, pos#verb, lemma#resolver
resuelto => resuelto, tag#VMP00SM, ctag#VMP, pos#verb, lemma#resolver
resuelvas => resuelvas, tag#VMSP2S0, ctag#VMS, pos#verb, lemma#resolver
resuenan => resuenan, tag#VMIP3P0, ctag#VMI, pos#verb, lemma#resonar
resultado => resultado, tag#NCMS000, ctag#NC, pos#noun, lemma#resultado
resultado => resultado, tag#VMP00SM, ctag#VMP, pos#verb, lemma#resultar
resultando => resultando, tag#VMG0000, ctag#VMG, pos#verb, lemma#resultar
resultó => resultó, tag#VMIS3S0, ctag#VMI, pos#verb, lemma#resultar
resumen => resumen, tag#NCMS000, ctag#NC, pos#noun, lemma#resumen
retablos => retablos, tag#NCMP000, ctag#NC, pos#noun, lemma#retablo
retahíla => retahíla, tag#NCFS000, ctag#NC, pos#noun, lemma#retahíla
retamas => retamas, tag#NCFP000, ctag#NC, pos#noun, lemma#retama
retardar => retardar, tag#VMN0000, ctag#VMN, pos#verb, lemma#retardar
retebién => retebién, tag#RG, ctag#RG, pos#adverb, lemma#retebién
retembló => retembló, tag#VMIS3S0, ctag#VMI, pos#verb, lemma#retemblar
retiraba => retiraba, tag#VMII3S0, ctag#VMI, pos#verb, lemma#retirar
retira => retira, tag#VMIP3S0, ctag#VMI, pos#verb, lemma#retirar
retiraron => retiraron, tag#VMIS3P0, ctag#VMI, pos#verb, lemma#retirar
Retiráronse => Retiráronse, tag#NP00000, ctag#NP, pos#noun, lemma#retiráronse
retirar => retirar, tag#VMN0000, ctag#VMN, pos#verb, lemma#retirar
retiro => retiro, tag#NCMS000, ctag#NC, pos#noun, lemma#retiro
retiró => retiró, tag#VMIS3S0, ctag#VMI, pos#verb, lemma#retirar
Retirose => Retirose, tag#NP00000, ctag#NP, pos#noun, lemma#retirose
retoño => retoño, tag#NCMS000, ctag#NC, pos#noun, lemma#retoño
retoños => retoños, tag#NCMP000, ctag#NC, pos#noun, lemma#retoño
retorcía => retorcía, tag#VMII3S0, ctag#VMI, pos#verb, lemma#retorcer
reto => reto, tag#NCMS000, ctag#NC, pos#noun, lemma#reto
retórica => retórica, tag#NCFS000, ctag#NC, pos#noun, lemma#retórica
retórico => retórico, tag#NCMS000, ctag#NC, pos#noun, lemma#retórico
retozaban => retozaban, tag#VMII3P0, ctag#VMI, pos#verb, lemma#retozar
retozaba => retozaba, tag#VMII3S0, ctag#VMI, pos#verb, lemma#retozar
retozando => retozando, tag#VMG0000, ctag#VMG, pos#verb, lemma#retozar
retozos => retozos, tag#NCMP000, ctag#NC, pos#noun, lemma#retozo
retratada => retratada, tag#VMP00SF, ctag#VMP, pos#verb, lemma#retratar
retrato => retrato, tag#NCMS000, ctag#NC, pos#noun, lemma#retrato
retrocediendo => retrocediendo, tag#VMG0000, ctag#VMG, pos#verb, lemma#retroceder
retruécanos => retruécanos, tag#NCMP000, ctag#NC, pos#noun, lemma#retruécano
rétulo => rétulo, tag#NCMS000, ctag#NC, pos#noun, lemma#rétulo
retumbaban => retumbaban, tag#VMII3P0, ctag#VMI, pos#verb, lemma#retumbar
retumbando => retumbando, tag#VMG0000, ctag#VMG, pos#verb, lemma#retumbar
retumbaron => retumbaron, tag#VMIS3P0, ctag#VMI, pos#verb, lemma#retumbar
retuvieron => retuvieron, tag#VMIS3P0, ctag#VMI, pos#verb, lemma#retener
reúnen => reúnen, tag#VMIP3P0, ctag#VMI, pos#verb, lemma#reunir
reunía => reunía, tag#VMII3S0, ctag#VMI, pos#verb, lemma#reunir
reunidas => reunidas, tag#VMP00PF, ctag#VMP, pos#verb, lemma#reunir
reunido => reunido, tag#VMP00SM, ctag#VMP, pos#verb, lemma#reunir
reunieron => reunieron, tag#VMIS3P0, ctag#VMI, pos#verb, lemma#reunir
Reuniéronse => Reuniéronse, tag#NP00000, ctag#NP, pos#noun, lemma#reuniéronse
reuniones => reuniones, tag#NCFP000, ctag#NC, pos#noun, lemma#reunión
revelaba => revelaba, tag#VMII3S0, ctag#VMI, pos#verb, lemma#revelar
revelación => revelación, tag#NCFS000, ctag#NC, pos#noun, lemma#revelación
revelada => revelada, tag#VMP00SF, ctag#VMP, pos#verb, lemma#revelar
revelando => revelando, tag#VMG0000, ctag#VMG, pos#verb, lemma#revelar
revelé => revelé, tag#VMIS1S0, ctag#VMI, pos#verb, lemma#revelar
revele => revele, tag#VMSP3S0, ctag#VMS, pos#verb, lemma#revelar
reverencia => reverencia, tag#NCFS000, ctag#NC, pos#noun, lemma#reverencia
reverencio => reverencio, tag#VMIP1S0, ctag#VMI, pos#verb, lemma#reverenciar
reveses => reveses, tag#NCMP000, ctag#NC, pos#noun, lemma#revés
revés => revés, tag#NCMS000, ctag#NC, pos#noun, lemma#revés
revisión => revisión, tag#NCFS000, ctag#NC, pos#noun, lemma#revisión
revistas => revistas, tag#NCFP000, ctag#NC, pos#noun, lemma#revista
revocado => revocado, tag#VMP00SM, ctag#VMP, pos#verb, lemma#revocar
revoltoso => revoltoso, tag#AQ0MS00, ctag#AQ, pos#adjective, lemma#revoltoso
revoluciones => revoluciones, tag#NCFP000, ctag#NC, pos#noun, lemma#revolución
revolución => revolución, tag#NCFS000, ctag#NC, pos#noun, lemma#revolución
Revolución => Revolución, tag#NP00000, ctag#NP, pos#noun, lemma#revolución
revolveré => revolveré, tag#VMIF1S0, ctag#VMI, pos#verb, lemma#revolver
revólver => revólver, tag#NCMS000, ctag#NC, pos#noun, lemma#revólver
revolvía => revolvía, tag#VMII3S0, ctag#VMI, pos#verb, lemma#revolver
revuelta => revuelta, tag#NCFS000, ctag#NC, pos#noun, lemma#revuelta
revuelto => revuelto, tag#NCMS000, ctag#NC, pos#noun, lemma#revuelto
revuelto => revuelto, tag#VMP00SM, ctag#VMP, pos#verb, lemma#revolver
revuelva => revuelva, tag#VMSP3S0, ctag#VMS, pos#verb, lemma#revolver
rey => rey, tag#NCMS000, ctag#NC, pos#noun, lemma#rey
Rey => Rey, tag#NP00000, ctag#NP, pos#noun, lemma#rey
rezaban => rezaban, tag#VMII3P0, ctag#VMI, pos#verb, lemma#rezar
rezando => rezando, tag#VMG0000, ctag#VMG, pos#verb, lemma#rezar
rezaron => rezaron, tag#VMIS3P0, ctag#VMI, pos#verb, lemma#rezar
rezar => rezar, tag#VMN0000, ctag#VMN, pos#verb, lemma#rezar
ría => ría, tag#VMSP3S0, ctag#VMS, pos#verb, lemma#reír
riberas => riberas, tag#NCFP000, ctag#NC, pos#noun, lemma#ribera
ricacho => ricacho, tag#NCMS000, ctag#NC, pos#noun, lemma#ricacho
rica => rica, tag#AQ0FS00, ctag#AQ, pos#adjective, lemma#rico
ricas => ricas, tag#AQ0FP00, ctag#AQ, pos#adjective, lemma#rico
rico => rico, tag#AQ0MS00, ctag#AQ, pos#adjective, lemma#rico
ricos => ricos, tag#AQ0MP00, ctag#AQ, pos#adjective, lemma#rico
ridícula => ridícula, tag#AQ0FS00, ctag#AQ, pos#adjective, lemma#ridículo
ridículas => ridículas, tag#AQ0FP00, ctag#AQ, pos#adjective, lemma#ridículo
ridículos => ridículos, tag#AQ0MP00, ctag#AQ, pos#adjective, lemma#ridículo
riendo => riendo, tag#VMG0000, ctag#VMG, pos#verb, lemma#reír
ríen => ríen, tag#VMIP3P0, ctag#VMI, pos#verb, lemma#reír
ríe => ríe, tag#VMIP3S0, ctag#VMI, pos#verb, lemma#reír
ríe => ríe, tag#VMM02S0, ctag#VMM, pos#verb, lemma#reír
riesgo => riesgo, tag#NCMS000, ctag#NC, pos#noun, lemma#riesgo
rigor => rigor, tag#NCMS000, ctag#NC, pos#noun, lemma#rigor
rigurosísima => rigurosísima, tag#AQSFS00, ctag#AQ, pos#adjective, lemma#riguroso
riguroso => riguroso, tag#AQ0MS00, ctag#AQ, pos#adjective, lemma#riguroso
rincón => rincón, tag#NCMS000, ctag#NC, pos#noun, lemma#rincón
Riña => Riña, tag#VMM03S0, ctag#VMM, pos#verb, lemma#reñir
riñeron => riñeron, tag#VMIS3P0, ctag#VMI, pos#verb, lemma#reñir
riñes => riñes, tag#VMIP2S0, ctag#VMI, pos#verb, lemma#reñir
riño => riño, tag#VMIP1S0, ctag#VMI, pos#verb, lemma#reñir
río => río, tag#NCMS000, ctag#NC, pos#noun, lemma#río
ríos => ríos, tag#NCMP000, ctag#NC, pos#noun, lemma#río
riqueza => riqueza, tag#NCFS000, ctag#NC, pos#noun, lemma#riqueza
riquísimas => riquísimas, tag#AQ0FP00, ctag#AQ, pos#adjective, lemma#riquísimo
riquísimo => riquísimo, tag#AQ0MS00, ctag#AQ, pos#adjective, lemma#riquísimo
risa => risa, tag#NCFS000, ctag#NC, pos#noun, lemma#risa
risas => risas, tag#NCFP000, ctag#NC, pos#noun, lemma#risa
risch => risch, tag#I, ctag#I, pos#interjection, lemma#risch
risible => risible, tag#AQ0CS00, ctag#AQ, pos#adjective, lemma#risible
ristras => ristras, tag#NCFP000, ctag#NC, pos#noun, lemma#ristra
risueña => risueña, tag#AQ0FS00, ctag#AQ, pos#adjective, lemma#risueño
risueño => risueño, tag#AQ0MS00, ctag#AQ, pos#adjective, lemma#risueño
ritólicas => ritólicas, tag#AQ0FP00, ctag#AQ, pos#adjective, lemma#ritólicas
ritos => ritos, tag#NCMP000, ctag#NC, pos#noun, lemma#rito
rivalidades => rivalidades, tag#NCFP000, ctag#NC, pos#noun, lemma#rivalidad
rizada => rizada, tag#VMP00SF, ctag#VMP, pos#verb, lemma#rizar
rizados => rizados, tag#VMP00PM, ctag#VMP, pos#verb, lemma#rizar
robados => robados, tag#VMP00PM, ctag#VMP, pos#verb, lemma#robar
roban => roban, tag#VMIP3P0, ctag#VMI, pos#verb, lemma#robar
robarán => robarán, tag#VMIF3P0, ctag#VMI, pos#verb, lemma#robar
robaron => robaron, tag#VMIS3P0, ctag#VMI, pos#verb, lemma#robar
robar => robar, tag#VMN0000, ctag#VMN, pos#verb, lemma#robar
roble => roble, tag#NCMS000, ctag#NC, pos#noun, lemma#roble
robos => robos, tag#NCMP000, ctag#NC, pos#noun, lemma#robo
Robustiano => Robustiano, tag#NP00000, ctag#NP, pos#noun, lemma#robustiano
robustos => robustos, tag#AQ0MP00, ctag#AQ, pos#adjective, lemma#robusto
roca => roca, tag#NCFS000, ctag#NC, pos#noun, lemma#roca
rociada => rociada, tag#NCFS000, ctag#NC, pos#noun, lemma#rociada
rodaron => rodaron, tag#VMIS3P0, ctag#VMI, pos#verb, lemma#rodar
rodeada => rodeada, tag#VMP00SF, ctag#VMP, pos#verb, lemma#rodear
rodeado => rodeado, tag#VMP00SM, ctag#VMP, pos#verb, lemma#rodear
rodea => rodea, tag#VMIP3S0, ctag#VMI, pos#verb, lemma#rodear
rodeos => rodeos, tag#NCMP000, ctag#NC, pos#noun, lemma#rodeo
rodilla => rodilla, tag#NCFS000, ctag#NC, pos#noun, lemma#rodilla
rodillas => rodillas, tag#NCFP000, ctag#NC, pos#noun, lemma#rodilla
Rodrigo_González_de_el_Arco => Rodrigo_González_de_el_Arco, tag#NP00000, ctag#NP, pos#noun, lemma#rodrigo_gonzález_de_el_arco
roe => roe, tag#VMIP3S0, ctag#VMI, pos#verb, lemma#roer
rogando => rogando, tag#VMG0000, ctag#VMG, pos#verb, lemma#rogar
romanas => romanas, tag#AQ0FP00, ctag#AQ, pos#adjective, lemma#romano
romance => romance, tag#NCMS000, ctag#NC, pos#noun, lemma#romance
Romancero => Romancero, tag#NP00000, ctag#NP, pos#noun, lemma#romancero
romano => romano, tag#AQ0MS00, ctag#AQ, pos#adjective, lemma#romano
Roma_por_Borbón => Roma_por_Borbón, tag#NP00000, ctag#NP, pos#noun, lemma#roma_por_borbón
Roma => Roma, tag#NP00000, ctag#NP, pos#noun, lemma#roma
romboidales => romboidales, tag#AQ0CP00, ctag#AQ, pos#adjective, lemma#romboidal
rompe => rompe, tag#VMM02S0, ctag#VMM, pos#verb, lemma#romper
romper => romper, tag#VMN0000, ctag#VMN, pos#verb, lemma#romper
rompieron => rompieron, tag#VMIS3P0, ctag#VMI, pos#verb, lemma#romper
rompió => rompió, tag#VMIS3S0, ctag#VMI, pos#verb, lemma#romper
rompo => rompo, tag#VMIP1S0, ctag#VMI, pos#verb, lemma#romper
ronca => ronca, tag#AQ0FS00, ctag#AQ, pos#adjective, lemma#ronco
rondadores => rondadores, tag#NCMP000, ctag#NC, pos#noun, lemma#rondador
ropa => ropa, tag#NCFS000, ctag#NC, pos#noun, lemma#ropa
ropero => ropero, tag#NCMS000, ctag#NC, pos#noun, lemma#ropero
ropón => ropón, tag#NCMS000, ctag#NC, pos#noun, lemma#ropón
Roque_Pelomalo => Roque_Pelomalo, tag#NP00000, ctag#NP, pos#noun, lemma#roque_pelomalo
Roquetas => Roquetas, tag#NP00000, ctag#NP, pos#noun, lemma#roquetas
Rosarillo => Rosarillo, tag#NP00000, ctag#NP, pos#noun, lemma#rosarillo
rosario => rosario, tag#NCMS000, ctag#NC, pos#noun, lemma#rosario
Rosario => Rosario, tag#NCMS000, ctag#NC, pos#noun, lemma#rosario
Rosario => Rosario, tag#NP00000, ctag#NP, pos#noun, lemma#rosario
Rosarito => Rosarito, tag#NCMS00V, ctag#NC, pos#noun, lemma#rosario
Rosarito => Rosarito, tag#NP00000, ctag#NP, pos#noun, lemma#rosarito
rosa => rosa, tag#AQ0CS00, ctag#AQ, pos#adjective, lemma#rosa
rosa => rosa, tag#NCCS000, ctag#NC, pos#noun, lemma#rosa
rostro => rostro, tag#NCMS000, ctag#NC, pos#noun, lemma#rostro
rostros => rostros, tag#NCMP000, ctag#NC, pos#noun, lemma#rostro
rota => rota, tag#NCFS000, ctag#NC, pos#noun, lemma#rota
roto => roto, tag#VMP00SM, ctag#VMP, pos#verb, lemma#romper
rotos => rotos, tag#VMP00PM, ctag#VMP, pos#verb, lemma#romper
Rubios => Rubios, tag#NCMP000, ctag#NC, pos#noun, lemma#rubio
ruborizó => ruborizó, tag#VMIS3S0, ctag#VMI, pos#verb, lemma#ruborizar
ruda => ruda, tag#AQ0FS00, ctag#AQ, pos#adjective, lemma#rudo
rudimentos => rudimentos, tag#NCMP000, ctag#NC, pos#noun, lemma#rudimento
rudos => rudos, tag#AQ0MP00, ctag#AQ, pos#adjective, lemma#rudo
rueda => rueda, tag#NCFS000, ctag#NC, pos#noun, lemma#rueda
ruega => ruega, tag#VMM02S0, ctag#VMM, pos#verb, lemma#rogar
ruego => ruego, tag#NCMS000, ctag#NC, pos#noun, lemma#ruego
ruegos => ruegos, tag#NCMP000, ctag#NC, pos#noun, lemma#ruego
rugiendo => rugiendo, tag#VMG0000, ctag#VMG, pos#verb, lemma#rugir
ruibarbo => ruibarbo, tag#NCMS000, ctag#NC, pos#noun, lemma#ruibarbo
ruido => ruido, tag#NCMS000, ctag#NC, pos#noun, lemma#ruido
ruidosamente => ruidosamente, tag#RG, ctag#RG, pos#adverb, lemma#ruidosamente
ruidosa => ruidosa, tag#AQ0FS00, ctag#AQ, pos#adjective, lemma#ruidoso
ruidos => ruidos, tag#NCMP000, ctag#NC, pos#noun, lemma#ruido
ruina => ruina, tag#NCFS000, ctag#NC, pos#noun, lemma#ruina
ruinas => ruinas, tag#NCFP000, ctag#NC, pos#noun, lemma#ruina
ruines => ruines, tag#AQ0CP00, ctag#AQ, pos#adjective, lemma#ruin
ruinosa => ruinosa, tag#AQ0FS00, ctag#AQ, pos#adjective, lemma#ruinoso
rumiantes => rumiantes, tag#NCMP000, ctag#NC, pos#noun, lemma#rumiante
rumia => rumia, tag#VMIP3S0, ctag#VMI, pos#verb, lemma#rumiar
rumores => rumores, tag#NCMP000, ctag#NC, pos#noun, lemma#rumor
rumor => rumor, tag#NCMS000, ctag#NC, pos#noun, lemma#rumor
rura => rura, tag#NCFS000, ctag#NC, pos#noun, lemma#rura
rústica => rústica, tag#AQ0FS00, ctag#AQ, pos#adjective, lemma#rústico
rústicos => rústicos, tag#AQ0MP00, ctag#AQ, pos#adjective, lemma#rústico
rutinarias => rutinarias, tag#AQ0FP00, ctag#AQ, pos#adjective, lemma#rutinario
rutina => rutina, tag#NCFS000, ctag#NC, pos#noun, lemma#rutina
Ruttilio => Ruttilio, tag#NP00000, ctag#NP, pos#noun, lemma#ruttilio
sábado => sábado, tag#W, ctag#W, pos#date, lemma#[S:??/??/??:??.??:??]
sábados => sábados, tag#NCMP000, ctag#NC, pos#noun, lemma#sábado
sabéis => sabéis, tag#VMIP2P0, ctag#VMI, pos#verb, lemma#saber
sabemos => sabemos, tag#VMIP1P0, ctag#VMI, pos#verb, lemma#saber
saben => saben, tag#VMIP3P0, ctag#VMI, pos#verb, lemma#saber
saber => saber, tag#NCMS000, ctag#NC, pos#noun, lemma#saber
saber => saber, tag#VMN0000, ctag#VMN, pos#verb, lemma#saber
sabe => sabe, tag#VMIP3S0, ctag#VMI, pos#verb, lemma#saber
Sabe => Sabe, tag#VMIP3S0, ctag#VMI, pos#verb, lemma#saber
sabes => sabes, tag#VMIP2S0, ctag#VMI, pos#verb, lemma#saber
Sabes => Sabes, tag#VMIP2S0, ctag#VMI, pos#verb, lemma#saber
sabían => sabían, tag#VMII3P0, ctag#VMI, pos#verb, lemma#saber
sabia => sabia, tag#AQ0FS00, ctag#AQ, pos#adjective, lemma#sabio
sabía => sabía, tag#VMII3S0, ctag#VMI, pos#verb, lemma#saber
sabias => sabias, tag#AQ0FP00, ctag#AQ, pos#adjective, lemma#sabio
sabido => sabido, tag#VMP00SM, ctag#VMP, pos#verb, lemma#saber
sabiduría => sabiduría, tag#NCFS000, ctag#NC, pos#noun, lemma#sabiduría
sabidurías => sabidurías, tag#NCFP000, ctag#NC, pos#noun, lemma#sabiduría
sabio => sabio, tag#AQ0MS00, ctag#AQ, pos#adjective, lemma#sabio
sabio => sabio, tag#NCMS000, ctag#NC, pos#noun, lemma#sabio
sabios => sabios, tag#AQ0MP00, ctag#AQ, pos#adjective, lemma#sabio
sabios => sabios, tag#NCMP000, ctag#NC, pos#noun, lemma#sabio
sablazo => sablazo, tag#NCMS000, ctag#NC, pos#noun, lemma#sablazo
sable => sable, tag#NCMS000, ctag#NC, pos#noun, lemma#sable
saboreaba => saboreaba, tag#VMII3S0, ctag#VMI, pos#verb, lemma#saborear
sabrá => sabrá, tag#VMIF3S0, ctag#VMI, pos#verb, lemma#saber
sabrías => sabrías, tag#VMIC2S0, ctag#VMI, pos#verb, lemma#saber
sacaba => sacaba, tag#VMII3S0, ctag#VMI, pos#verb, lemma#sacar
sacado => sacado, tag#VMP00SM, ctag#VMP, pos#verb, lemma#sacar
sacados => sacados, tag#VMP00PM, ctag#VMP, pos#verb, lemma#sacar
sacamos => sacamos, tag#VMIP1P0, ctag#VMI, pos#verb, lemma#sacar
sacando => sacando, tag#VMG0000, ctag#VMG, pos#verb, lemma#sacar
sacará => sacará, tag#VMIF3S0, ctag#VMI, pos#verb, lemma#sacar
sacar => sacar, tag#VMN0000, ctag#VMN, pos#verb, lemma#sacar
saca => saca, tag#VMIP3S0, ctag#VMI, pos#verb, lemma#sacar
saca => saca, tag#VMM02S0, ctag#VMM, pos#verb, lemma#sacar
sacerdotal => sacerdotal, tag#AQ0CS00, ctag#AQ, pos#adjective, lemma#sacerdotal
sacerdote => sacerdote, tag#NCMS000, ctag#NC, pos#noun, lemma#sacerdote
sacerdotes => sacerdotes, tag#NCMP000, ctag#NC, pos#noun, lemma#sacerdote
Sacole => Sacole, tag#NP00000, ctag#NP, pos#noun, lemma#sacole
sacole => sacole, tag#VMSP3S0, ctag#VMS, pos#verb, lemma#sacole
saco => saco, tag#NCMS000, ctag#NC, pos#noun, lemma#saco
sacó => sacó, tag#VMIS3S0, ctag#VMI, pos#verb, lemma#sacar
Sacramento => Sacramento, tag#NP00000, ctag#NP, pos#noun, lemma#sacramento
sacras => sacras, tag#AQ0FP00, ctag#AQ, pos#adjective, lemma#sacro
sacrificar => sacrificar, tag#VMN0000, ctag#VMN, pos#verb, lemma#sacrificar
sacrificio => sacrificio, tag#NCMS000, ctag#NC, pos#noun, lemma#sacrificio
sacrilegio => sacrilegio, tag#NCMS000, ctag#NC, pos#noun, lemma#sacrilegio
sacrilegios => sacrilegios, tag#NCMP000, ctag#NC, pos#noun, lemma#sacrilegio
sacrílegos => sacrílegos, tag#AQ0MP00, ctag#AQ, pos#adjective, lemma#sacrílego
sacristanes => sacristanes, tag#NCMP000, ctag#NC, pos#noun, lemma#sacristán
sacristán => sacristán, tag#NCMS000, ctag#NC, pos#noun, lemma#sacristán
sacristía => sacristía, tag#NCFS000, ctag#NC, pos#noun, lemma#sacristía
sacristías => sacristías, tag#NCFP000, ctag#NC, pos#noun, lemma#sacristía
sacudía => sacudía, tag#VMII3S0, ctag#VMI, pos#verb, lemma#sacudir
sacudir => sacudir, tag#VMN0000, ctag#VMN, pos#verb, lemma#sacudir
saeta => saeta, tag#NCFS000, ctag#NC, pos#noun, lemma#saeta
sagaces => sagaces, tag#AQ0CP00, ctag#AQ, pos#adjective, lemma#sagaz
sagaz => sagaz, tag#AQ0CS00, ctag#AQ, pos#adjective, lemma#sagaz
sagrada => sagrada, tag#AQ0FS00, ctag#AQ, pos#adjective, lemma#sagrado
sagradas => sagradas, tag#AQ0FP00, ctag#AQ, pos#adjective, lemma#sagrado
sagrado => sagrado, tag#AQ0MS00, ctag#AQ, pos#adjective, lemma#sagrado
Sagrario => Sagrario, tag#NP00000, ctag#NP, pos#noun, lemma#sagrario
sajones => sajones, tag#NCMP000, ctag#NC, pos#noun, lemma#sajón
sala => sala, tag#NCFS000, ctag#NC, pos#noun, lemma#sala
